1.3828277587890625e-05,9.43
60.090317487716675,9.35
120.19243669509888,9.31
180.2948021888733,9.27
240.39636039733887,9.23
300.496994972229,9.19
360.5512046813965,9.15
420.61005210876465,9.15
480.67759227752686,9.07
540.7524571418762,9.07
600.8348352909088,9.0
660.9007241725922,8.96
720.9497542381287,8.96
780.9972219467163,8.96
841.0651078224182,8.92
901.1247315406799,8.88
961.1783015727997,8.88
1021.2294497489929,8.88
1081.2750539779663,8.84
1141.3271079063416,8.84
1201.3797297477722,8.8
1261.428346157074,8.76
1321.4843895435333,8.76
1381.5388734340668,8.8
1441.599056482315,8.8
1501.6398005485535,8.72
1561.7599413394928,8.72
1621.8362064361572,8.68
1681.9477591514587,8.72
1742.0477721691132,8.72
1802.1477658748627,8.68
1862.2080476284027,8.64
1922.3199656009674,8.64
1982.4434895515442,8.64
2042.5167944431305,8.64
2102.61776804924,8.6
2162.6964938640594,8.56
2222.756084918976,8.6
2282.8569264411926,8.56
2342.9241092205048,8.56
2403.017010450363,8.56
2463.0978767871857,8.56
2523.175006866455,8.52
2583.2746436595917,8.52
2643.370358943939,8.52
2703.4697184562683,8.52
2763.6170682907104,8.48
2823.682372570038,8.52
2883.787840127945,8.48
2943.890056848526,8.48
3003.992491006851,8.48
3064.0477845668793,8.44
3124.127444267273,8.44
3184.2344365119934,8.44
3244.3286554813385,8.4
3304.4152126312256,8.4
3364.458520412445,8.4
3424.5477681159973,8.36
3484.631310939789,8.36
3544.7151460647583,8.36
3604.7977690696716,8.36
3664.853555202484,8.36
3724.9737510681152,8.32
3785.1123428344727,8.32
3845.2615084648132,8.36
3905.368637561798,8.32
3965.457871198654,8.32
4025.547755718231,8.28
4085.6156363487244,8.28
4145.674028396606,8.28
4205.818208456039,8.28
4265.875264883041,8.24
4325.96608877182,8.24
4386.049529790878,8.24
4446.177760601044,8.24
4506.255269050598,8.24
4566.3686373233795,8.24
4626.449192285538,8.2
4686.547787904739,8.2
4746.619313240051,8.2
4806.694895029068,8.2
4866.773751974106,8.2
4926.8499212265015,8.16
4986.929992675781,8.16
5047.012296676636,8.16
5107.080846786499,8.16
5167.178936481476,8.16
5227.225510120392,8.12
5287.321124792099,8.12
5347.411414146423,8.08
5407.497335195541,8.12
5467.58091044426,8.12
5527.6301255226135,8.08
5587.681658983231,8.12
5647.731646060944,8.12
5707.789700984955,8.08
5767.868339538574,8.08
5827.918679475784,8.04
5888.047762870789,8.08
5948.1481285095215,8.04
6008.210861444473,8.08
6068.297758102417,8.04
6128.368652820587,8.04
6188.4459500312805,8.04
6248.492623806,8.0
6308.571215867996,8.04
6368.658302783966,8.04
6428.712592601776,8.04
6488.798384189606,8.0
6548.848429679871,7.96
6608.946501016617,8.0
6669.04776096344,8.0
6729.1168439388275,7.96
6789.181985616684,7.96
6849.252694606781,8.0
6909.351835489273,7.96
6969.407254219055,7.96
7029.49174284935,7.96
7089.5795776844025,7.96
7149.639117002487,7.96
7209.736260175705,7.92
7269.836177587509,7.96
7329.9796805381775,7.92
7390.047778367996,7.92
7450.151241064072,7.92
7510.254436016083,7.92
7570.297775030136,7.92
7630.388373374939,7.88
7690.484265804291,7.88
7750.583739995956,7.88
7810.627303361893,7.88
7870.698420286179,7.88
7930.817463874817,7.88
7990.91955780983,7.84
8051.006355047226,7.88
8111.067502260208,7.84
8171.161482810974,7.84
8231.223765611649,7.84
8291.30309677124,7.84
8351.377404689789,7.84
8411.45057106018,7.84
8471.571806907654,7.84
8531.644030332565,7.84
8591.71744799614,7.8
8651.812267541885,7.84
8711.867940187454,7.84
8771.99780702591,7.84
8832.141615390778,7.84
8892.19989991188,7.8
8952.297780513763,7.8
9012.417887687683,7.8
9072.521204710007,7.8
9132.572235822678,7.8
9192.646443605423,7.76
9252.757950305939,7.76
9312.860095262527,7.76
9372.93777513504,7.76
9432.977746963501,7.76
9493.047762155533,7.76
9553.099466562271,7.76
9613.15334033966,7.76
9673.21085858345,7.76
9733.321395397186,7.76
9793.39810180664,7.72
9853.456779003143,7.72
9913.55062866211,7.72
9973.619698524475,7.76
10033.7195789814,7.76
10093.839983224869,7.72
10153.900939702988,7.72
10213.996990680695,7.72
10274.096565246582,7.72
10334.19808936119,7.68
10394.24357843399,7.72
10454.313537597656,7.76
10514.359391212463,7.68
10574.438838243484,7.68
10634.488776445389,7.72
10694.536784887314,7.72
10754.576480865479,7.68
10814.61650466919,7.68
10874.71226477623,7.62
10934.854462385178,7.68
10994.895776510239,7.68
11054.941849470139,7.68
11114.99898648262,7.62
11175.051910161972,7.62
11235.108528137207,7.62
11295.193485498428,7.68
11355.258714675903,7.68
11415.31311750412,7.62
11475.38999915123,7.62
11535.474140405655,7.62
11595.550354719162,7.62
11655.621419429779,7.62
11715.682417154312,7.62
11775.752702951431,7.62
11835.857768535614,7.62
11895.957755088806,7.62
11955.999872207642,7.58
12016.097771406174,7.58
12076.185086488724,7.58
12136.286250114441,7.58
12196.371586322784,7.58
12256.417628765106,7.58
12316.470421075821,7.58
12376.520931005478,7.58
12436.619268417358,7.58
12496.706050872803,7.58
12556.801308631897,7.58
12616.889451265335,7.58
12676.935910701752,7.58
12737.007772445679,7.54
12797.102892875671,7.62
12857.180719137192,7.58
12917.277799129486,7.58
12977.370720148087,7.54
13037.476278066635,7.54
13097.591616392136,7.54
13157.6939098835,7.58
13217.77236032486,7.54
13277.837387084961,7.54
13337.892718553543,7.54
13397.9486246109,7.54
13457.994485616684,7.58
13518.064862012863,7.54
13578.146175861359,7.54
13638.194237232208,7.54
13698.30058336258,7.54
13758.40230345726,7.5
13818.535326957703,7.58
13878.640840768814,7.5
13938.700901031494,7.5
13998.776913404465,7.5
14058.87745642662,7.54
14118.929285049438,7.5
14179.027765750885,7.5
14239.102072000504,7.5
14299.1691904068,7.5
14359.302851438522,7.5
14419.366610527039,7.5
14479.428442955017,7.54
14539.546580076218,7.5
14599.683025836945,7.5
14659.733790397644,7.46
14719.80524277687,7.46
14779.874321222305,7.5
14839.92672586441,7.46
14900.060527801514,7.46
14960.129323482513,7.5
15020.217856645584,7.46
15080.302013874054,7.42
15140.357326030731,7.5
15200.448759794235,7.46
15260.547753572464,7.46
15320.604612112045,7.46
15380.704410076141,7.5
15440.757762908936,7.46
15500.859649896622,7.46
15560.922440290451,7.5
15620.993271112442,7.42
15681.077873706818,7.46
15741.163811683655,7.46
15801.245520114899,7.42
15861.312557697296,7.42
15921.413545370102,7.42
15981.48486828804,7.5
16041.548527956009,7.46
16101.648523330688,7.42
16161.775077819824,7.42
16221.823419570923,7.42
16281.902948141098,7.42
16341.944749593735,7.42
16402.04775595665,7.42
16462.147478342056,7.42
16522.197772979736,7.42
16582.297775030136,7.42
16642.39100599289,7.42
16702.44822025299,7.42
16762.547768592834,7.42
16822.593741178513,7.38
16882.702308893204,7.38
16942.797758340836,7.42
17002.90094423294,7.42
17062.998107910156,7.38
17123.097864866257,7.42
17183.16108226776,7.38
17243.26108264923,7.38
17303.393534183502,7.42
17363.509249925613,7.38
17423.561808347702,7.38
17483.664723157883,7.34
17543.757862329483,7.38
17603.80129289627,7.38
17663.897178649902,7.38
17723.950303316116,7.38
17784.04776597023,7.34
17844.148080825806,7.34
17904.28906750679,7.38
17964.428755283356,7.38
18024.48108458519,7.38
18084.577042102814,7.38
18144.68035054207,7.34
18204.777634620667,7.34
18264.83349943161,7.34
18324.933352947235,7.34
18385.02886581421,7.3
18445.128657341003,7.34
18505.190083265305,7.34
18565.244076490402,7.3
18625.32846713066,7.34
18685.3981423378,7.34
18745.491101503372,7.34
18805.569289684296,7.34
18865.627185344696,7.34
18925.73776268959,7.34
18985.80910730362,7.34
19045.888692855835,7.3
19105.945823431015,7.3
19166.05451798439,7.34
19226.109621286392,7.3
19286.18380856514,7.3
19346.297776699066,7.34
19406.35785651207,7.3
19466.410469532013,7.3
19526.464752435684,7.3
19586.547769784927,7.3
19646.597764492035,7.3
19706.69567680359,7.3
19766.735689163208,7.3
19826.833708763123,7.3
19886.932653188705,7.3
19946.97354722023,7.3
20007.01962018013,7.34
20067.105843782425,7.3
20127.193060159683,7.3
20187.291013240814,7.3
20247.385716676712,7.26
20307.484496593475,7.3
20367.525627851486,7.3
20427.573289871216,7.3
20487.615298748016,7.26
20547.658428430557,7.3
20607.705033302307,7.3
20667.780354499817,7.26
20727.82196712494,7.26
20787.86880350113,7.26
20847.95500588417,7.3
20907.99550628662,7.26
20968.081901073456,7.26
